data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5211848,706,SOM28623,28623,"04 June 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of United States","Military Forces of Somalia (2017-)",8,"Islamic State (Somalia)",,2,28,"Eastern Africa",Somalia,Togdheer,Burco,,Golis,9.8667,44.9167,1,AFRICOM,International,"04 June. United States military forces and Somali military forces killed six ISIS militants in Golis.",6,1560202905,SOM
5211839,706,SOM28614,28614,"03 June 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)",,7,27,"Eastern Africa",Somalia,Banadir,Banadir,,Heliwa,2.0844,45.39,1,"Local Source",Other,"03 June. Suspected Al Shabaab militants killed a suspected police officer, who was busy shopping in Heliwa district.",1,1560202905,SOM
5211840,706,SOM28615,28615,"03 June 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Government of Somalia (2017-)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,Hodan,2.0333,45.35,1,"Local Source",Other,"03 June. Al Shabaab militants claimed responsibility for the killing of an electoral candidate in Hodan district.",1,1560202905,SOM
5211841,706,SOM28616,28616,"03 June 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,,,0,30,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,"Belet Weyne",4.736,45.2043,1,"Local Source",Other,"03 June. In Belet weyne, RCIED exploded outside the residence of UN staff. No casualties were recorded.",0,1560202905,SOM
5211842,706,SOM28617,28617,"03 June 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-)",,8,28,"Eastern Africa",Somalia,Hiraan,Jalalaqsi,,Jalalaqsi,3.3834,45.5969,2,"Local Source",Other,"03 June. Al Shabaab fighters attacked the AMISOM base located west of Jalalaqsi town and both sides had a brief gunfire exchange.",0,1560202905,SOM
5211843,706,SOM28618,28618,"03 June 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Local Source",Other,"03 June. Al Shabaab militants attacked Somali military forces in Afgoyee district using an IED. Some soldiers were killed. Unknown fatalities coded as 10.",10,1560202905,SOM
5217013,706,SOM28640,28640,"03 June 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Police Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bari,Bossaso,,Bosaso,11.2842,49.1816,1,"Local Source",Other,"03 June. Suspected Al Shabaab militants shot and killed a Somali police officer in Bossaso.",1,1560806717,SOM
5211835,706,SOM28610,28610,"02 June 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Somalia (2017-)",,1,"Civilians (Somalia)","Labour Group (Somalia)",7,17,"Eastern Africa",Somalia,Banadir,Banadir,,Hodan,2.0333,45.35,1,"Local Source",Other,"02 June. In Hodan district, a police officer shot and killed a minivan driver and escaped from the scene. Motive unknown.",1,1560202905,SOM
5211836,706,SOM28611,28611,"02 June 2019",2019,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Police Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Bay,"Buur Hakaba",,Jameecada,2.7206,44.2106,1,"Local Source",Other,"02 June. Two groups of the Somali security forces clashed each other in Jameecada.",0,1560202905,SOM
5211837,706,SOM28612,28612,"02 June 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Gedo,Baardheere,,Bardera,2.3385,42.2843,2,"Local Source",Other,"02 June. In the West of Bardera, Al Shabaab militants and Somali military forces clashed. Casualties unknown.",0,1560202905,SOM
5211838,706,SOM28613,28613,"02 June 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Jowhar,2.7809,45.4968,1,"Local Source",Other,"02 June. In Jowhar district, Al Shabaab militants and Somali military forces clashed. Casualties unknown.",0,1560202905,SOM
5208000,706,SOM28604,28604,"01 June 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Gedo,Baardheere,,Bakal,2.2987,42.1847,1,Twitter,Other,"01 June. Somali military forces conducted a security operation in Bakal targeting Al Shabaa militants. Casualties unknown.",0,1559594786,SOM
5208001,706,SOM28605,28605,"01 June 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Juba",Afmadow,,Dhobley,0.4063,41.0124,1,Twitter,Other,"01 June. Somali military forces conducted a security operation in Dhobley town targeting Al Shabaa militants. Casualties unknown.",0,1559594786,SOM
5211833,706,SOM28608,28608,"01 June 2019",2019,1,Battles,"Armed clash","Police Forces of Somalia (2017-)",,1,"Unidentified Armed Group (Somalia)",,3,13,"Eastern Africa",Somalia,Banadir,Banadir,,"Xamar Weyne",2.0337,45.34,1,Twitter,Other,"01 June. Somali police forces clashed with an armed group in Xamar Weyene. One officer was killed.",1,1560202905,SOM
5211834,706,SOM28609,28609,"01 June 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Kenya (2013-)",,8,28,"Eastern Africa",Somalia,"Lower Juba",Badhaadhe,,"Hulugho-Kulbiyow Road",-1.0739,41.288,1,"Halgan Media",National,"01 June. In Hulugho Kulbiyo, clashes erupted between Al Shabaab militants and Kenyan military forces in the town.",0,1560202905,SOM
5207986,706,SOM28590,28590,"31 May 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Government of Somalia (2017-)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,Dharkenley,2.0095,45.25,1,"Somali Memo",National,"31 May. In Dharkenly, Al Shabaab militants killed an electoral delegate, who was selected for Federal parliament representing Southwest State.",1,1559594786,SOM
5207987,706,SOM28591,28591,"31 May 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Government of Somalia (2017-)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,Hodan,2.0333,45.35,1,"Somali Memo",National,"31 May. Al Shabaab militants killed an electoral candidate known as Abdullahi Mohamed Maah in Sigale neighborhood, Hodan District.",1,1559594786,SOM
5207989,706,SOM28593,28593,"31 May 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Students (Somalia); Government of Somalia (2017-)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,Mogadishu,2.0414,45.3337,1,Twitter,Other,"31 May. Al Shabaab militants killed a student and potential electoral candidate, Abdullahi Mohamed Maahi, in Mogadishu.",1,1559594786,SOM
5207990,706,SOM28594,28594,"31 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bay,Baydhaba,,"Goof Guduud",3.3182,43.4731,1,Twitter,Other,"31 May. Al Shabaab militants attacked Somali military forces in Good gudud. Casualties unknown.",0,1559594786,SOM
5207991,706,SOM28595,28595,"31 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bay,"Buur Hakaba",,Bardaale,3.3516,44.1223,1,Twitter,Other,"31 May. Two Somali military officers were killed by Al Shabaab militants in an attack in Bardaale.",2,1559594786,SOM
5207992,706,SOM28596,28596,"31 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bay,"Qansax Dheere",,"Qansax Dheere",2.8712,43.0043,1,Twitter,Other,"31 May. Al Shabaab militants attacked Somali military forces in Qansax Dhere. Two soldiers were wounded.",0,1559594786,SOM
5207993,706,SOM28597,28597,"31 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-) Jubaland Security Force",,1,12,"Eastern Africa",Somalia,"Lower Juba",Kismaayo,,"Abdale Birole",-0.4906,42.1969,1,Calamada,National,"31 May. In Abdale Birole, Al Shabaab militants attacked and clashed with Jubaland security forces.",0,1559594786,SOM
5207994,706,SOM28598,28598,"31 May 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Government of Somalia (2017-)",7,27,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Local Source",Other,"31 May. A government staff was shot and killed by Al Shabaab fighters in Afgoye.",1,1559594786,SOM
5207995,706,SOM28599,28599,"31 May 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Government of Somalia (2017-)",7,27,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Madiina,2.2204,45.2259,1,"Somali Memo",National,"31 May. In Madiina, Nur Ishaq Iley, who attended the elections, was killed by Al Shabaab militants.",1,1559594786,SOM
5207996,706,SOM28600,28600,"31 May 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Daydoog,1.5845,44.5521,1,"Local Source",Other,"31 May. Al Shabaab militants targeted Somali military forces in Daydoog using a device. Some soldiers were injured.",0,1559594786,SOM
5207997,706,SOM28601,28601,"31 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Dhabaane,1.8764,45.0243,1,"Local Source",Other,"31 May. In Dhabaane, Somali military forces were attacked by Al Shabaab militants. Both sides clashed for about an hour. Casualties unknown.",0,1559594786,SOM
5207998,706,SOM28602,28602,"31 May 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Jowhar,2.7809,45.4968,1,"Local Source",Other,"31 May. In Jowhar district, the Somali military forces convoy was targeted by an IED explosion. Attackers unknown.",0,1559594786,SOM
5207999,706,SOM28603,28603,"31 May 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Aid Workers (International)",7,27,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.7697,47.4308,1,Twitter,Other,"31 May. Suspected Al Shabaab militants killed a UNDSS staff member in Galkayo.",1,1559594786,SOM
5207982,706,SOM28586,28586,"30 May 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Military Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Banadir,,Mogadishu,2.0414,45.3337,1,Twitter,Other,"30 May. One soldier died and several other were injured when two sides of the Somali military force clashed in Mogadishu due to suspected land dispute.",1,1559594786,SOM
5207983,706,SOM28587,28587,"30 May 2019",2019,1,"Violence against civilians","Sexual violence","Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)","Women (Somalia)",7,37,"Eastern Africa",Somalia,Banadir,Banadir,,Mogadishu,2.0414,45.3337,1,Xinhua,International,"30 May. A nine year old girl was gang-raped in Central Somalia, Mogadishu. The attackers are unknown.",0,1559594786,SOM
5207984,706,SOM28588,28588,"30 May 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Labour Group (Somalia)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,Wadajir,2.0462,45.3341,1,"Local Source",Other,"30 May. Suspected Al Shabaab militants shot and killed a businessman in Wadajir.",1,1559594786,SOM
5207985,706,SOM28589,28589,"30 May 2019",2019,1,Battles,"Armed clash","Warsangeli Clan Militia (Somalia)",,4,"Issa Clan Militia (Somalia)",,4,44,"Eastern Africa",Somalia,Sanaag,Ceerigaabo,,"Damale Xagare",9.9281,47.9419,1,Twitter,Other,"30 May. The militia of Warsangeli and Isaaq clashed in Damala-Xagare, Sanaag region. The Issa militia were repulsed back.",0,1559594786,SOM
5207970,706,SOM28574,28574,"29 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,Daynile,2.0581,45.3003,1,"Local Source",Other,"29 May. In Daynile district, a hand grenade was thrown at a Somali military forces checkpoint. The military reacted with a gunfire in the attack claimed by Al Shabaab.",0,1559594786,SOM
5207971,706,SOM28575,28575,"29 May 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Labour Group (Somalia)",7,27,"Eastern Africa",Somalia,Banadir,Banadir,,Daynile,2.0581,45.3003,1,"Local Source",Other,"29 May. Suspected Al Shabaab militants abducted a shopkeeper and drove him in a vehicle to another village known as small Baidoa, where they killed him.",1,1559594786,SOM
5207972,706,SOM28576,28576,"29 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Police Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,"Hawl Wading",2.048,45.32,1,"Local Source",Other,"29 May. Al Shabaab claimed that it has shot and killed a police officer in Hawl wadag.",1,1559594786,SOM
5207973,706,SOM28577,28577,"29 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-)",,8,28,"Eastern Africa",Somalia,Banadir,Banadir,,Heliwa,2.0844,45.39,1,"Local Source",Other,"29 May. AMISOM forces in Heliwa district retaliated with a gun fire after they were targeted by Al Shabaab militants using an IED.",0,1559594786,SOM
5207974,706,SOM28578,28578,"29 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-) Jubaland Security Force",,1,12,"Eastern Africa",Somalia,"Lower Juba",Afmadow,,Afmadow,0.5172,42.071,1,"Local Source",Other,"29 May. Al Shabaab militants and Jubaland security forces clashed in Afmadow after the former hit and run that later.",0,1559594786,SOM
5207975,706,SOM28579,28579,"29 May 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"AMISOM: African Union Mission in Somalia (2007-)",,8,38,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,1,"Local Source",Other,"29 May. Injuries occurred after a RCIED detonated targeting an AMISOM convoy near Job-key University building in Afgoye. Attackers are unknown.",0,1559594786,SOM
5207976,706,SOM28580,28580,"29 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-)",,8,28,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,1,"Local Source",Other,"29 May. AMISOM forces and Al Shabaab militants clashed in Marka district after they were ambushed in Marka.",0,1559594786,SOM
5207977,706,SOM28581,28581,"29 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Qoryooley,1.7878,44.53,1,"Local Source",Other,"29 May. After Al Shabaab militants attacked Somali military forces. Both sides clashed for longer minutes. Casualties unknown.",0,1559594786,SOM
5207978,706,SOM28582,28582,"29 May 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Balcad,2.39,45.3833,1,"Halgan Media",Subnational,"29 May. Colonel Jinoow Cigaal of the Somali National Army and his body guard were killed in a roadside bomb blast in Balcad. Attackers unknown.",2,1559594786,SOM
5207979,706,SOM28583,28583,"29 May 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Gololey,2.4492,45.3542,1,"Local Source",Other,"29 May. Some soldiers of the Somali military forces were killed in Gololey, when 2 RCIED by Al Shabaab militants exploded. Unknown fatalities coded as 10.",10,1559594786,SOM
5207980,706,SOM28584,28584,"29 May 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Middle Shabelle",Cadale,,Cadale,2.7603,46.3222,1,Xinhua,International,"29 May. In Cadale, Somali military forces killed at least four Al Shabaab militants including a senior leader of the militants.",4,1559594786,SOM
5207981,706,SOM28585,28585,"29 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,"Ceel Baraf",3.2072,45.7593,1,"Local Source",Other,"29 May. In Ceel Baraf, Al Shabaab militants carried out a probing attack on Somali military FOB and this led to longer confrontations between the two sides.",0,1559594786,SOM
5207961,706,SOM28565,28565,"28 May 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Banadir,,Daynile,2.0581,45.3003,1,"Local Source",Other,"28 May. Al Shabaab claimed responsibility for the damage and injury of Somali military soldiers using RCIED in Daynile.",0,1559594786,SOM
5207962,706,SOM28566,28566,"28 May 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,Banadir,Banadir,,Hodan,2.0333,45.35,1,"Local Source",Other,"28 May. Somali military soldiers were injured after suspected unidentified group hurled a hand grenade against them in General Gorden Military Training Camp in Hodan and they reacted with gun fire.",0,1559594786,SOM
5207963,706,SOM28567,28567,"28 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Bay,Baydhaba,,Gasarta,3.1005,43.7234,2,"Local Source",Other,"28 May. Near Gasarata, Al Shabaab militants ambushed Somali military forces and this has resulted in a military exchange between the two.",0,1559594786,SOM
5207964,706,SOM28568,28568,"28 May 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,"Belet Weyne",4.736,45.2043,1,"Local Source",Other,"28 May. Somali military soldiers were injured after suspected Al Shabaab militants hurled a hand grenade against them.",0,1559594786,SOM
